Origen,Destino,Tipo_Origen,Tipo_Destino,Latitud_Origen,Longitud_Origen,Latitud_Destino,Longitud_Destino,Tiempo_Recorrido,Distancia_km,Costo
Av. San Felipe,Calle Las Magnolias,Punto de Entrega,Centro de Distribución,-12.159429624507226,-76.86582946102433,-12.042320712882876,-77.29277748405822,40:52,32.31,51.51
Calle Miguel Grau,Av. Próceres de la Independencia,Punto de Entrega,Centro de Distribución,-12.388119795164446,-77.13844340905293,-12.24543905216683,-77.27715237966167,14:15,9.95,18.97
Calle Pisco,Calle Francia,Punto de Entrega,Punto de Entrega,-11.860363822322997,-76.92089955726667,-12.122017885478503,-77.2901346783609,110:16,48.49,82.57
Calle Nicanor Arteaga,Av. Gregorio Escobedo,Centro de Distribución,Punto de Entrega,-11.813649651822256,-77.26509458685553,-12.187733670595902,-76.70698907528474,7:45,3.29,9.7
Calle Chancay,Av. Abancay,Punto de Entrega,Centro de Distribución,-12.492410335514636,-77.09061374126155,-12.155006601577593,-76.93611082630132,66:45,45.9,119.09
Av. El Polo,Calle Enrique Palacios,Centro de Distribución,Punto de Entrega,-12.153668958792482,-76.74040184582154,-12.096806565452404,-76.73713570250027,117:16,27.29,37.2
Calle La Mar,Av. El Corregidor,Centro de Distribución,Punto de Entrega,-12.327669773606427,-77.18883446879592,-12.482551433831258,-77.15000571871394,58:17,26.75,70.67
Calle Miguel Aljovín,Av. Iquitos,Punto de Entrega,Punto de Entrega,-11.924902054196876,-77.14534220086676,-12.108652956507887,-76.74984506122783,83:53,52.97,105.0
Av. Alfredo Mendiola,Calle Pisco,Centro de Distribución,Punto de Entrega,-12.05086645386822,-77.26179521017109,-12.26012764612306,-77.03200125830782,12:11,8.35,14.27
Av. Velasco Astete,Av. La Marina,Centro de Distribución,Punto de Entrega,-11.825253338474369,-76.93137510076306,-12.27606959890969,-77.26122680010118,31:11,16.95,45.27
Av. El Ejercito,Av. Raúl Ferrero,Centro de Distribución,Punto de Entrega,-12.251176776349174,-77.19303017345555,-12.15350814138422,-77.27482713486205,9:05,5.14,15.85
Calle Las Flores,Av. Santo Toribio,Punto de Entrega,Punto de Entrega,-12.253099052709445,-77.15918089950183,-12.375476568665032,-76.81563637863367,66:28,16.96,50.05
Av. Almirante Grau,Av. El Ejercito,Centro de Distribución,Punto de Entrega,-12.341579641328291,-77.0082809892894,-11.944322290936313,-77.03276517549386,90:40,43.0,73.87
Calle José Olaya,Av. Pardo de Zela,Punto de Entrega,Punto de Entrega,-12.127541253726484,-77.00921864386918,-12.42231328302321,-76.87856178346838,100:20,33.89,58.36
Calle Berlín,Av. El Derby,Centro de Distribución,Punto de Entrega,-12.32418090959174,-76.88656793765159,-11.962429357823751,-77.29695655708464,30:52,5.88,28.51
Av. Brasil,Av. Túpac Amaru,Centro de Distribución,Punto de Entrega,-12.245225348574957,-77.0418937844015,-12.2955424228254,-77.14710721259743,78:40,64.82,121.38
Calle General Suárez,Calle Tiziano,Centro de Distribución,Punto de Entrega,-11.746760584786442,-77.26925196405243,-12.461756805222933,-77.24966471784252,32:36,5.57,24.74
Av. Primavera,Av. Pardo,Centro de Distribución,Punto de Entrega,-12.110896986383777,-77.1267086832701,-11.762489011338936,-77.07983589775563,12:01,9.92,23.93
Av. Alfonso Ugarte,Av. Benavides,Centro de Distribución,Punto de Entrega,-12.44462782251441,-77.21516142660867,-11.957382112051036,-76.87557284355329,62:45,43.19,108.85
Calle Conde de Superunda,Av. Santa Rosa,Centro de Distribución,Punto de Entrega,-11.849164943795548,-77.0383341735115,-12.050185855717901,-77.10491503052039,63:08,37.6,68.99
Calle Junín,Av. Central,Punto de Entrega,Centro de Distribución,-12.443485784568482,-77.28912636375738,-12.281822795619709,-77.25448972609934,70:33,53.89,112.82
Calle Los Nogales,Av. Huaylas,Punto de Entrega,Centro de Distribución,-12.159366321997824,-77.00350893296776,-12.188978163323744,-76.96909416243,13:07,10.69,17.22
Calle Los Jazmines,Calle Las Rosas,Punto de Entrega,Punto de Entrega,-12.00630109849637,-77.20952639534192,-12.101780377820361,-77.17812812663153,80:59,59.76,102.82
Av. Guillermo Prescott,Av. Cápac Yupanqui,Punto de Entrega,Centro de Distribución,-12.414485615500702,-77.0494280945196,-12.154996871261984,-77.07107887862503,50:37,10.4,32.73
Av. 28 de Julio,Calle Huancavelica,Centro de Distribución,Punto de Entrega,-12.18492894565911,-76.72252831112084,-12.361065546061242,-77.27107131151509,46:37,27.17,40.68
Calle Bolívar,Calle Bolognesi,Centro de Distribución,Punto de Entrega,-12.00552652539366,-76.7427769297769,-12.410727376622562,-77.20191059034185,83:40,39.79,74.28
Calle Berlín,Calle Gerardo Unger,Centro de Distribución,Punto de Entrega,-11.99873759847401,-77.04234804927145,-12.431676508360658,-77.10576800591613,108:30,66.03,56.1
Av. Alfredo Mendiola,Calle San Francisco,Punto de Entrega,Punto de Entrega,-12.01880689210328,-76.98896162711392,-12.313147855091747,-77.18667269455925,65:35,36.78,83.19
Av. Tomás Marsano,Av. Garcilaso de la Vega,Punto de Entrega,Centro de Distribución,-12.091528943164194,-76.70229525158723,-11.75817776911933,-76.7980788374623,79:45,65.17,146.16
Calle Mariano Melgar,Av. 28 de Julio,Centro de Distribución,Punto de Entrega,-11.70504577192986,-77.22155424548525,-11.925770137376585,-77.20393361251327,13:16,8.29,15.0
Av. El Sol,Calle Narciso de la Colina,Centro de Distribución,Punto de Entrega,-12.422953764950215,-77.26063675838049,-11.79475992941243,-77.19359595372231,97:38,30.09,88.41
Av. Arequipa,Av. Garcilaso de la Vega,Centro de Distribución,Punto de Entrega,-12.01976266084903,-76.8082807550866,-11.708286992086528,-76.81405382053163,69:56,27.45,59.64
Calle Pisco,Calle Chiclayo,Punto de Entrega,Centro de Distribución,-11.734568119029475,-76.8978372194959,-12.397334200436001,-76.94287616062863,76:51,22.58,43.18
Av. Defensores del Morro,Calle Las Flores,Punto de Entrega,Punto de Entrega,-12.050255361482881,-77.06398857676169,-12.269435058716693,-76.74085364977694,83:11,38.48,60.05
Calle Huancavelica,Av. El Ejercito,Punto de Entrega,Punto de Entrega,-12.307705919445372,-76.75137896354296,-11.732292285553644,-77.1400990667133,108:43,44.91,72.39
Calle Ignacio Merino,Calle Mariano Melgar,Punto de Entrega,Punto de Entrega,-11.736609627468232,-76.7776567706183,-12.227280530916765,-76.77940758768588,43:29,13.22,29.08
Av. Javier Prado,Av. El Sol,Punto de Entrega,Centro de Distribución,-12.075924478386913,-77.01926748961797,-11.85081630591035,-77.27843392220093,81:59,44.1,104.49
Calle Los Cedros,Calle La Luz,Punto de Entrega,Punto de Entrega,-12.114500091816337,-76.8987805509662,-12.427855805501425,-77.21589146864521,49:52,11.62,32.52
Av. Tomás Marsano,Av. Pardo y Aliaga,Punto de Entrega,Centro de Distribución,-11.960649475113014,-77.03118148661889,-12.183630906129158,-77.0556162116493,79:45,58.96,146.21
Av. Los Álamos,Calle Flora Tristán,Punto de Entrega,Centro de Distribución,-12.263064361505577,-76.95109921412708,-12.00293412311701,-77.08966402700041,70:28,45.61,93.61
Calle José Galvez,Calle Hernando de Lavalle,Centro de Distribución,Punto de Entrega,-12.462085228809949,-76.71869611644014,-12.200758875213063,-76.82880571600248,93:12,46.26,92.28
Jr. de la Unión,Av. Paseo de la República,Punto de Entrega,Punto de Entrega,-12.231202979042962,-77.25742804196037,-12.395555265764557,-77.17078304856344,43:32,10.68,26.76
Calle Pisco,Calle Los Cedros,Punto de Entrega,Punto de Entrega,-12.495109596553963,-77.27294783516882,-12.001048782902192,-76.92669251713635,83:30,35.15,60.52
Calle Tarapacá,Calle Santa Inés,Punto de Entrega,Centro de Distribución,-12.313653271057369,-76.85457086324016,-12.263225368547786,-77.0680489196956,10:43,5.61,16.55
Calle Ucayali,Av. Santa Rosa,Centro de Distribución,Punto de Entrega,-11.97731152133668,-76.79811263420139,-12.224212212861842,-77.25398539290106,65:57,50.53,51.83
Av. San Borja Norte,Av. Primavera,Centro de Distribución,Punto de Entrega,-12.153690551582898,-76.77835748541591,-12.107435682443395,-77.16787909659534,17:21,7.61,20.86
Calle Ramón Zavala,Calle San Francisco,Centro de Distribución,Punto de Entrega,-11.997333765602576,-76.77327066861562,-12.318017398834828,-77.04613987544755,45:52,18.47,44.62
Av. México,Calle Belén,Punto de Entrega,Punto de Entrega,-11.81719503974161,-77.1751772824185,-11.980945684751894,-76.9625748382061,89:11,57.69,55.56
Calle Lima,Av. Arequipa,Punto de Entrega,Centro de Distribución,-12.2850706597081,-76.95876486748983,-11.700340488892095,-76.9590036551793,31:06,8.29,19.0
Av. Guardia Civil Norte,Calle Enrique Palacios,Punto de Entrega,Punto de Entrega,-12.015606621459773,-77.24300705926392,-11.782467099723318,-76.94104782659379,10:18,5.17,14.57
Calle Mariano Carranza,Calle Gamarra,Punto de Entrega,Punto de Entrega,-12.366586452359316,-76.90126044605108,-12.450783842767825,-77.25231654432932,63:44,50.43,98.74
Calle Colón,Av. Próceres de la Independencia,Centro de Distribución,Punto de Entrega,-12.16118281623316,-77.26368228560419,-12.250970464007931,-77.13157608402669,64:09,39.71,101.59
Calle Huancavelica,Calle Belén,Punto de Entrega,Centro de Distribución,-12.48998837087445,-76.86345511056282,-12.127083440479293,-77.0414847257472,48:06,37.48,82.88
Av. San Felipe,Av. Grau,Punto de Entrega,Punto de Entrega,-11.789694780167288,-76.84580567459011,-11.875844068316008,-77.13334489346508,104:27,24.22,95.01
Calle Melchor Paz,Calle Conde de Superunda,Centro de Distribución,Punto de Entrega,-12.184392621417606,-77.13156299976775,-11.81710215367815,-77.23582608974003,9:48,5.49,17.1
Calle Santa Inés,Calle Berlín,Centro de Distribución,Punto de Entrega,-12.039987538200338,-77.07093901647477,-12.014314135995416,-77.17388885186556,43:34,28.43,42.63
Calle General Suárez,Calle Las Musas,Punto de Entrega,Centro de Distribución,-11.873942640937546,-77.03485150199674,-11.752101474861078,-76.73525710607633,107:46,18.6,58.83
Av. César Vallejo,Av. Brasil,Centro de Distribución,Punto de Entrega,-12.155517406265401,-76.9001881230733,-12.479770303483866,-77.22775342424383,41:46,11.57,28.27
Av. San Borja Norte,Calle Ignacio Merino,Centro de Distribución,Punto de Entrega,-12.286667306128908,-77.18528501950796,-11.7164960466369,-76.71498214848154,38:22,7.06,27.08
Calle Ignacio Merino,Av. Víctor Larco Herrera,Centro de Distribución,Punto de Entrega,-11.936388405376718,-76.72661327492389,-11.746252315765263,-76.77400344225171,107:30,24.67,52.07
Calle Fernando Faura,Calle Colón,Centro de Distribución,Punto de Entrega,-11.854000360716704,-77.01841717157843,-11.943229962644608,-77.23446252616307,17:32,10.9,16.05
Calle Gonzales Prada,Calle Antonio Raymondi,Centro de Distribución,Punto de Entrega,-12.46155905877951,-76.92810194765232,-11.709292428535932,-76.76280752445318,94:01,41.04,83.66
Calle Recavarren,Av. Guardia Civil,Punto de Entrega,Punto de Entrega,-12.36244851398729,-77.16349704411232,-11.99821674141133,-76.8346003551484,20:17,4.42,20.07
Av. Óscar R. Benavides,Av. Brasil,Centro de Distribución,Punto de Entrega,-12.375808334735659,-77.17312821341879,-12.224185108562551,-76.88475267441743,85:40,28.62,37.9
Av. Primavera,Calle Las Dalias,Centro de Distribución,Punto de Entrega,-11.8789222903524,-76.89598144175629,-12.35401261600383,-76.8106674618237,104:28,66.64,122.55
Av. República de Panamá,Av. Los Pinos,Centro de Distribución,Punto de Entrega,-12.220918134641458,-77.10446401953216,-12.476530574920242,-76.72544087630705,19:47,4.58,22.02
Av. Parque Sur,Calle María Parado de Bellido,Centro de Distribución,Punto de Entrega,-12.198419446408632,-77.26910212009146,-12.463867424282869,-77.17590809421587,86:29,57.2,132.28
Calle Huancavelica,Av. Ejército,Punto de Entrega,Punto de Entrega,-12.013436531850141,-76.93827920462562,-12.190258558818334,-77.2820516325423,45:28,11.23,34.27
Calle José Olaya,Calle Batalla de Junín,Punto de Entrega,Centro de Distribución,-12.337045899805338,-77.19601236046539,-12.250537663903298,-77.17446534779256,57:27,20.05,66.34
Calle Libertad,Av. Garcilaso de la Vega,Punto de Entrega,Centro de Distribución,-12.116607290387469,-77.15062764610352,-12.332205396026126,-76.85164087452512,111:49,52.38,84.97
Calle Colina,Av. Alcázar,Centro de Distribución,Punto de Entrega,-12.289148393731034,-76.96170722804986,-12.09474684245331,-77.0703792772937,56:16,19.6,40.37
Av. Universitaria,Calle Manco Cápac,Centro de Distribución,Punto de Entrega,-12.424216050546592,-77.22057657668365,-12.226269478898722,-77.01121456174118,50:15,32.16,66.79
Calle Berlín,Av. Elmer Faucett,Punto de Entrega,Centro de Distribución,-11.862430356745572,-77.02438036928203,-12.1623118068831,-77.12741144506568,52:37,20.45,57.51
Av. Huánuco,Av. El Sol,Centro de Distribución,Punto de Entrega,-12.086398639748605,-77.022537257178,-11.72660581757882,-77.15458065879285,94:29,48.64,130.24
Av. Central,Av. Cápac Yupanqui,Punto de Entrega,Centro de Distribución,-12.405043225673756,-76.80855601074965,-11.838529791545302,-76.73406906012423,115:45,85.25,216.66
Av. Túpac Amaru,Calle Porta,Punto de Entrega,Punto de Entrega,-11.717819713975622,-76.9384437328307,-12.359025297022864,-76.84038890162275,36:38,19.2,35.15
Calle Chiclayo,Calle Melchor Paz,Centro de Distribución,Punto de Entrega,-12.466334864970836,-77.17844456859132,-12.484206842053029,-76.7840714168533,98:13,18.68,37.84
Av. Arequipa,Calle Sánchez Cerro,Centro de Distribución,Punto de Entrega,-11.709611542900829,-76.99818951131293,-12.126794820617231,-77.18969296450952,116:45,33.1,74.33
Calle Zorritos,Av. Iquitos,Centro de Distribución,Punto de Entrega,-12.383589633238639,-77.23867638717013,-12.132035054874063,-77.030802753837,49:43,32.45,78.18
Av. Las Palmeras,Av. Guillermo Prescott,Centro de Distribución,Punto de Entrega,-11.900423949375291,-77.0180068837595,-11.870958154889518,-76.74778774503393,37:22,30.75,36.49
Calle Miguel Grau,Av. Pizarro,Centro de Distribución,Punto de Entrega,-11.923749688534263,-76.85421685273134,-12.349098469743595,-77.27365440548083,87:54,67.26,144.14
Calle Mariano Melgar,Calle Los Gladiolos,Centro de Distribución,Punto de Entrega,-11.859855663242412,-76.99117137056032,-12.051895728226384,-77.08185625170815,89:46,63.54,142.25
Calle Santa Inés,Av. Malecón Checa,Punto de Entrega,Punto de Entrega,-12.074281798421582,-77.23302082677992,-12.02712751573468,-77.19437477450155,99:57,47.62,122.87
Calle Zorritos,Calle La Mar,Centro de Distribución,Punto de Entrega,-12.466128653026722,-77.1979588939726,-11.97791233610999,-77.21848576001614,75:20,58.26,67.98
Calle Conde de Superunda,Calle Huancavelica,Centro de Distribución,Punto de Entrega,-11.985864249264727,-77.06937225583626,-11.715340747896581,-77.04710892262814,101:20,38.96,75.15
Av. El Sol,Av. Primavera,Centro de Distribución,Punto de Entrega,-11.99361411001257,-76.80180385792167,-11.974460919034753,-76.79891112137535,60:55,21.54,51.29
Calle Montero Rosas,Calle Recavarren,Centro de Distribución,Punto de Entrega,-11.998941434686989,-77.24903367025509,-12.017909816224448,-76.78236526480165,105:20,30.36,69.6
Calle Los Pinos,Calle Miroquesada,Centro de Distribución,Punto de Entrega,-12.320673839164096,-76.72443156119384,-12.023357715485952,-77.2684536540573,20:03,7.3,17.79
Av. Los Pinos,Av. El Polo,Punto de Entrega,Centro de Distribución,-12.383301868079537,-77.26418808770407,-12.493852552376088,-77.23242570170876,116:38,63.4,121.51
Calle La Mar,Av. San Luis,Centro de Distribución,Punto de Entrega,-12.363564714405639,-76.7177798528482,-12.204176279512028,-76.99135100628367,32:52,19.4,39.44
Calle Narciso de la Colina,Calle Pérez de Cuéllar,Punto de Entrega,Centro de Distribución,-11.884694894587556,-77.03163258206892,-11.910057908570602,-76.98259274894166,100:15,37.23,72.21
Calle Augusto Durand,Calle Alcanfores,Centro de Distribución,Punto de Entrega,-11.861314293595004,-76.85950298600893,-11.945647221663407,-76.88667209514189,85:53,58.15,105.34
Calle Sánchez Cerro,Av. Los Pinos,Punto de Entrega,Punto de Entrega,-12.492330433897733,-76.88130226711911,-11.76454379710285,-77.1972492967947,26:26,12.56,29.47
Calle Gonzales Prada,Calle Manuel Almenara,Punto de Entrega,Punto de Entrega,-11.731557216582562,-76.95792329703848,-11.918350893761042,-77.01048822380587,112:59,61.07,108.23
Calle Cayetano Heredia,Calle Huancavelica,Centro de Distribución,Punto de Entrega,-11.953784195345706,-76.75731784906299,-11.911084636947317,-76.86339003784505,20:30,15.17,22.88
Calle Chacaltana,Calle Antonio Raymondi,Punto de Entrega,Centro de Distribución,-12.093106542343838,-76.93627252238406,-12.40027683654807,-77.03804911912557,91:14,49.56,52.74
Calle Berlín,Calle Camaná,Centro de Distribución,Punto de Entrega,-12.129097835436982,-77.12095951162212,-12.14287489860211,-77.12512702396177,15:41,7.55,21.12
Calle Tarapacá,Calle Recavarren,Centro de Distribución,Punto de Entrega,-12.043982749293075,-76.70166065642056,-12.015376361120284,-77.16596852208384,37:39,14.96,42.17
Calle Pisco,Calle Chancay,Punto de Entrega,Punto de Entrega,-12.084569096382234,-76.75887327774824,-12.408203665043073,-76.73182745468003,112:44,72.33,93.03
Calle Chancay,Av. La Marina,Punto de Entrega,Punto de Entrega,-12.293391453854472,-76.89479436254098,-11.951116183966057,-77.21437314736335,95:10,48.33,67.24
Calle Grau,Calle Gonzales Prada,Punto de Entrega,Punto de Entrega,-11.823664186757934,-76.96460643853746,-11.863811047237494,-76.89210645751464,28:53,19.82,38.87
Calle Mariano Carranza,Av. Guardia Civil,Punto de Entrega,Punto de Entrega,-12.200801926794474,-76.86107917761534,-12.385013337705452,-76.8928737692991,31:07,9.46,32.6
Av. Naciones Unidas,Calle Montero Rosas,Punto de Entrega,Punto de Entrega,-11.914496926126807,-77.18481680756419,-11.704218222361451,-76.75064095756252,76:05,33.53,53.16
Calle San Borja Sur,Calle Chacaltana,Centro de Distribución,Punto de Entrega,-11.713539803577458,-77.06087564034401,-12.250765579599841,-76.80166435436333,80:03,47.51,108.98
Calle Los Manzanos,Av. Benavides,Centro de Distribución,Punto de Entrega,-12.178634953620035,-77.04949394045329,-11.849411594170213,-76.90558400842897,46:42,10.91,35.9
